
20.000000	84.000000	0
20.299999	84.000000	0
20.600000	84.000000	0
20.900000	84.000000	0
21.200001	84.000000	0
21.400000	84.000000	0
21.799999	84.000000	0
22.000000	84.000000	0
22.400000	84.000000	0
22.700001	84.000000	0
23.000000	84.000000	0
23.299999	84.000008	0
23.600000	84.000000	0
24.000000	84.000000	0
24.299999	83.999992	0
24.700001	84.000000	0
25.000000	84.000000	0
25.400000	84.000000	0
25.799999	84.000000	0
26.200001	84.000000	0
26.500000	84.000000	0
26.900000	84.000000	0
27.200001	84.000000	0
27.600000	84.000000	0
28.000000	84.000000	0
28.500000	84.000000	0
29.000000	84.000000	0
29.500000	84.000000	0
30.000000	84.000000	0
30.400000	84.000000	0
30.700001	84.000000	0
31.100000	84.000000	0
31.500000	84.000000	0
32.000000	84.000000	0
32.500000	84.000000	0
33.000000	84.000000	0
33.500000	84.000000	0
34.000000	84.000000	0
34.500000	84.000000	0
35.000000	84.000000	0
35.500000	84.000000	0
36.000000	84.000000	0
36.500000	84.000000	0
37.000000	84.000000	0
37.500000	84.000000	0
38.200001	84.000000	0
38.700001	84.000000	0
39.500000	84.000000	0
40.000000	84.000000	0
40.599998	84.000000	0
41.200001	84.000000	0
41.799999	84.000000	0
42.500000	84.000000	0
43.099998	84.000000	0
43.700001	84.000000	0
44.400002	84.000000	0
45.000000	84.000000	0
45.500000	84.000000	0
46.200001	84.000000	0
46.799999	84.000000	0
47.500000	84.000000	0
48.200001	84.000000	0
48.700001	84.000000	0
49.400002	84.000000	0
50.000000	84.000000	0
50.799999	84.000000	0
51.500000	84.000000	0
52.200001	84.000000	0
53.000000	84.000000	0
53.799999	84.000000	0
54.500000	84.000000	0
55.200001	84.000000	0
56.000000	84.000000	0
57.000000	84.000000	0
58.000000	84.000000	0
59.000000	84.000000	0
60.000000	84.000000	0
60.799999	84.000000	0
61.500000	84.000000	0
62.200001	84.000000	0
63.000000	83.999992	0
64.000000	84.000000	0
65.000000	84.000000	0
66.000000	84.000000	0
67.000000	84.000000	0
68.000000	84.000000	0
69.000000	84.000000	0
70.000000	84.000000	0
71.000000	84.000000	0
72.000000	84.000000	0
73.000000	84.000000	0
74.000000	84.000000	0
75.000000	84.000000	0
76.199997	84.000000	0
77.500000	84.000000	0
78.800003	84.000000	0
80.000000	84.000000	0
81.199997	84.000000	0
82.500000	84.000000	0
83.800003	84.000000	0
85.000000	84.000000	0
86.199997	84.000000	0
87.500000	84.000000	0
88.500000	84.000000	0
90.000000	84.000000	0
91.199997	84.000000	0
92.500000	84.000000	0
93.800003	84.000000	0
95.000000	84.000000	0
96.199997	84.000000	0
97.500000	84.000000	0
98.800003	84.000000	0
100.000000	84.000000	0
101.500000	84.000000	0
103.000000	84.000000	0
104.400002	84.000000	0
106.000000	83.999992	0
107.500000	84.000000	0
109.000000	84.000000	0
110.599998	84.000000	0
112.000000	84.000000	0
113.800003	84.000000	0
115.000000	84.000000	0
117.199997	84.000000	0
118.000000	84.000000	0
120.599998	84.000000	0
122.000000	84.000000	0
124.099998	84.000000	0
125.000000	84.000000	0
126.500000	84.000000	0
128.000000	84.000000	0
131.500000	84.000000	0
132.000000	84.000000	0
134.000000	84.000000	0
136.000000	84.000000	0
138.000000	84.000000	0
140.000000	84.000000	0
143.000000	84.000000	0
145.000000	84.000000	0
147.500000	84.000000	0
150.000000	84.000000	0
152.500000	84.000000	0
155.000000	84.000000	0
157.500000	84.000000	0
160.000000	84.000000	0
162.500000	84.000000	0
165.000000	84.000000	0
167.500000	84.000000	0
170.000000	84.000000	0
172.500000	84.000000	0
175.000000	84.000000	0
177.500000	84.000000	0
180.000000	84.000000	0
182.500000	84.000000	0
185.000000	84.000000	0
187.500000	83.999992	0
190.000000	84.000000	0
192.500000	84.000000	0
195.000000	84.000000	0
197.500000	84.000000	0
200.000000	84.000000	0
203.000000	84.000000	0
206.000000	84.000000	0
209.000000	84.000000	0
212.000000	84.000000	0
214.000000	84.000000	0
218.000000	84.000000	0
220.000000	84.000000	0
224.000000	84.000000	0
227.000000	84.000000	0
230.000000	84.000000	0
233.000000	84.000000	0
236.000000	84.000000	0
240.000000	84.000000	0
243.000000	84.000000	0
247.000000	84.000000	0
250.000000	84.000000	0
254.000000	84.000000	0
258.000000	84.000000	0
262.000000	84.000000	0
265.000000	84.000000	0
269.000000	83.999992	0
272.000000	84.000000	0
276.000000	84.000000	0
280.000000	84.000000	0
285.000000	84.000000	0
290.000000	84.000000	0
295.000000	84.000000	0
300.000000	84.000000	0
304.000000	83.999992	0
307.000000	84.000000	0
311.000000	84.000000	0
315.000000	84.000000	0
320.000000	84.000000	0
325.000000	84.000000	0
330.000000	84.000000	0
335.000000	84.000000	0
340.000000	84.000000	0
345.000000	84.000000	0
350.000000	84.000000	0
355.000000	84.000000	0
360.000000	84.000000	0
365.000000	84.000000	0
370.000000	84.000000	0
375.000000	84.000000	0
382.000000	84.000000	0
387.000000	84.000000	0
395.000000	84.000000	0
400.000000	84.000000	0
406.000000	84.000000	0
412.000000	84.000000	0
418.000000	84.000000	0
425.000000	84.000000	0
431.000000	84.000000	0
437.000000	84.000000	0
444.000000	84.000000	0
450.000000	84.001450	0
455.000000	84.019348	0
462.000000	84.034782	0
468.000000	84.056625	0
475.000000	84.077042	0
482.000000	84.097954	0
487.000000	84.116692	0
494.000000	84.142960	0
500.000000	84.160019	0
508.000000	84.181503	0
515.000000	84.209244	0
522.000000	84.236916	0
530.000000	84.256508	0
538.000000	84.287109	0
545.000000	84.313515	0
552.000000	84.334419	0
560.000000	84.357376	0
570.000000	84.387115	0
580.000000	84.408112	0
590.000000	84.433182	0
600.000000	84.458145	0
608.000000	84.482841	0
615.000000	84.505920	0
622.000000	84.529251	0
630.000000	84.546982	0
640.000000	84.573151	0
650.000000	84.596855	0
660.000000	84.617744	0
670.000000	84.639465	0
680.000000	84.653320	0
690.000000	84.676697	0
700.000000	84.693031	0
710.000000	84.707321	0
720.000000	84.721413	0
730.000000	84.734711	0
740.000000	84.757805	0
750.000000	84.770103	0
762.000000	84.777969	0
775.000000	84.795319	0
788.000000	84.809776	0
800.000000	84.816811	0
812.000000	84.830086	0
825.000000	84.837845	0
838.000000	84.843796	0
850.000000	84.850586	0
862.000000	84.860229	0
875.000000	84.866745	0
885.000000	84.878754	0
900.000000	84.890137	0
912.000000	84.898804	0
925.000000	84.910133	0
938.000000	84.916771	0
950.000000	84.929733	0
962.000000	84.945229	0
975.000000	84.966743	0
988.000000	84.979485	0
1000.000000	85.002892	0
1015.000000	85.032974	0
1030.000000	85.062469	0
1044.000000	85.089622	0
1060.000000	85.120506	0
1075.000000	85.162590	0
1090.000000	85.204414	0
1106.000000	85.247780	0
1120.000000	85.291100	0
1138.000000	85.357681	0
1150.000000	85.408516	0
1172.000000	85.485199	0
1180.000000	85.518974	0
1206.000000	85.629372	0
1220.000000	85.696877	0
1241.000000	85.782318	0
1250.000000	85.824127	0
1265.000000	85.896530	0
1280.000000	85.967644	0
1315.000000	86.146606	0
1320.000000	86.173676	0
1340.000000	86.279602	0
1360.000000	86.385086	0
1380.000000	86.497238	0
1400.000000	86.597450	0
1430.000000	86.756721	0
1450.000000	86.854584	0
1475.000000	86.974380	0
1500.000000	87.101692	0
1525.000000	87.245178	0
1550.000000	87.387566	0
1575.000000	87.533012	0
1600.000000	87.667732	0
1625.000000	87.824509	0
1650.000000	87.982674	0
1675.000000	88.139137	0
1700.000000	88.292221	0
1725.000000	88.454857	0
1750.000000	88.623405	0
1775.000000	88.787758	0
1800.000000	88.946381	0
1825.000000	89.112862	0
1850.000000	89.287155	0
1875.000000	89.449341	0
1900.000000	89.608353	0
1925.000000	89.776001	0
1950.000000	89.945435	0
1975.000000	90.106041	0
2000.000000	90.266930	0
2030.000000	90.423820	0
