239.729126	1.149
241.466309	1.158
243.216080	1.167
244.978516	1.176
246.753738	1.184
248.541809	1.193
250.342850	1.201
252.156937	1.207
253.984161	1.214
255.824646	1.220
257.678467	1.226
259.545685	1.232
261.426483	1.238
263.320862	1.244
265.229004	1.250
267.150970	1.255
269.086853	1.261
271.036774	1.267
273.000824	1.273
274.979095	1.279
276.971710	1.284
278.978760	1.290
281.000336	1.296
283.036591	1.302
285.087585	1.308
287.153442	1.314
289.234283	1.320
291.330200	1.326
293.441284	1.332
295.567688	1.339
297.709503	1.345
299.866821	1.352
302.039795	1.358
304.228485	1.365
306.433044	1.372
308.653595	1.379
310.890228	1.386
313.143066	1.394
315.412231	1.402
317.697845	1.411
320.000000	1.421
322.318848	1.431
324.654510	1.441
327.007080	1.452
329.376709	1.462
331.763519	1.473
334.167603	1.484
336.589142	1.495
339.028198	1.506
341.484924	1.517
343.959473	1.528
346.451935	1.540
348.962463	1.552
351.491211	1.564
354.038239	1.576
356.603760	1.588
359.187866	1.600
361.790680	1.613
364.412354	1.625
367.053040	1.638
369.712860	1.651
372.391968	1.664
375.090454	1.677
377.808533	1.690
380.546265	1.704
383.303864	1.717
386.081451	1.731
388.879150	1.745
391.697144	1.759
394.535522	1.773
397.394501	1.787
400.274170	1.801
403.174744	1.814
406.096313	1.827
409.039062	1.840
412.003113	1.853
414.988647	1.867
417.995850	1.881
421.024811	1.894
424.075714	1.908
427.148743	1.923
430.244049	1.937
433.361786	1.952
436.502106	1.967
439.665161	1.982
442.851166	1.997
446.060242	2.013
449.292572	2.029
452.548340	2.045
455.827698	2.061
459.130798	2.078
462.457855	2.095
465.809021	2.112
469.184448	2.130
472.584381	2.148
476.008911	2.166
479.458252	2.185
482.932617	2.204
486.432159	2.223
489.957031	2.243
493.507477	2.263
497.083618	2.284
500.685699	2.306
504.313873	2.330
507.968323	2.355
511.649292	2.381
515.356934	2.407
519.091370	2.434
522.852966	2.460
526.641724	2.487
530.458008	2.515
534.301941	2.542
538.173706	2.570
542.073547	2.598
546.001648	2.626
549.958191	2.654
553.943420	2.683
557.957520	2.711
562.000671	2.740
566.073181	2.769
570.175171	2.798
574.306885	2.827
578.468567	2.856
582.660400	2.885
586.882568	2.914
591.135376	2.943
595.419006	2.973
599.733643	3.002
604.079590	3.031
608.456970	3.060
612.866089	3.089
617.307190	3.119
621.780457	3.147
626.286133	3.176
630.824463	3.204
635.395691	3.231
640.000000	3.257
644.637695	3.283
649.309021	3.309
654.014160	3.334
658.753418	3.360
663.527039	3.385
668.335205	3.411
673.178284	3.436
678.056396	3.461
682.969849	3.486
687.918945	3.511
692.903870	3.535
697.924927	3.560
702.982422	3.584
708.076477	3.609
713.207520	3.633
718.375732	3.657
723.581360	3.681
728.824707	3.705
734.106079	3.728
739.425720	3.752
744.783936	3.775
750.180908	3.799
755.617065	3.822
761.092529	3.845
766.607727	3.868
772.162903	3.890
777.758301	3.913
783.394287	3.935
789.071045	3.958
794.789001	3.980
800.548340	4.001
806.349487	4.018
812.192627	4.035
818.078125	4.051
824.006226	4.068
829.977295	4.084
835.991699	4.100
842.049622	4.117
848.151428	4.133
854.297485	4.150
860.488098	4.166
866.723572	4.183
873.004211	4.200
879.330322	4.218
885.702332	4.235
892.120483	4.253
898.585144	4.271
905.096680	4.290
911.655396	4.309
918.261597	4.328
924.915710	4.348
931.618042	4.368
938.368896	4.389
945.168762	4.411
952.017822	4.432
958.916504	4.455
965.865234	4.478
972.864319	4.502
979.914062	4.527
987.014954	4.552
994.167236	4.579
1001.371399	4.608
1008.627747	4.641
1015.936646	4.676
1023.298584	4.712
1030.713867	4.749
1038.182739	4.787
1045.705933	4.825
1053.283447	4.865
1060.916016	4.905
1068.603882	4.945
1076.347412	4.987
1084.147095	5.029
1092.003296	5.072
1099.916382	5.116
1107.886841	5.160
1115.915039	5.206
1124.001343	5.251
1132.146362	5.298
1140.350342	5.345
1148.613770	5.393
1156.937134	5.441
1165.320801	5.491
1173.765137	5.540
1182.270752	5.591
1190.838013	5.642
1199.467285	5.694
1208.159180	5.746
1216.913940	5.799
1225.732178	5.852
1234.614380	5.906
1243.560913	5.960
1252.572266	6.013
1261.648926	6.064
1270.791382	6.114
1280.000000	6.164
1289.275391	6.215
1298.618042	6.267
1308.028320	6.319
1317.506836	6.372
1327.054077	6.425
1336.670410	6.479
1346.356567	6.534
1356.112793	6.589
1365.939697	6.645
1375.837891	6.702
1385.807739	6.759
1395.849854	6.818
1405.964844	6.877
1416.152954	6.937
1426.415039	6.998
1436.751465	7.060
1447.162720	7.122
1457.649414	7.186
1468.212158	7.250
1478.851440	7.316
1489.567871	7.382
1500.361816	7.450
1511.234131	7.519
1522.185059	7.588
1533.215454	7.659
1544.325806	7.731
1555.516602	7.804
1566.788574	7.878
1578.142090	7.954
1589.578003	8.031
1601.096680	8.111
1612.698975	8.200
1624.385254	8.291
1636.156250	8.384
1648.012451	8.479
1659.954590	8.575
1671.983398	8.672
1684.099243	8.771
1696.302856	8.870
1708.594971	8.971
1720.976196	9.074
1733.447144	9.177
1746.008423	9.282
1758.660645	9.387
1771.404663	9.494
1784.240967	9.601
1797.170288	9.710
1810.193359	9.819
1823.310791	9.929
1836.523193	10.040
1849.831421	10.152
1863.236084	10.265
1876.737793	10.378
1890.337524	10.492
1904.035645	10.607
1917.833008	10.722
1931.730469	10.838
1945.728638	10.954
1959.828125	11.071
1974.029907	11.188
1988.334473	11.306
2002.742798	11.430
2017.255493	11.565
2031.873291	11.702
2046.597168	11.839
2061.427734	11.976
2076.365479	12.113
2091.411865	12.250
2106.566895	12.385
2121.832031	12.520
2137.207764	12.654
2152.694824	12.787
2168.294189	12.918
2184.006592	13.048
2199.832764	13.176
2215.773682	13.303
2231.830078	13.427
2248.002686	13.549
2264.292725	13.669
2280.700684	13.787
2297.227539	13.902
2313.874268	14.014
2330.641602	14.123
2347.530273	14.229
2364.541504	14.332
2381.676025	14.432
2398.934570	14.527
2416.318359	14.620
2433.827881	14.708
2451.464355	14.792
2469.228760	14.871
2487.121826	14.944
2505.144531	15.000
2523.297852	15.031
2541.582764	15.054
2560.000000	15.071
2578.550781	15.084
2597.236084	15.093
2616.056641	15.098
2635.013672	15.100
2654.108154	15.098
2673.340820	15.092
2692.713135	15.083
2712.225586	15.070
2731.879395	15.055
2751.675781	15.035
2771.615479	15.013
2791.699707	14.988
2811.929688	14.960
2832.305908	14.929
2852.830078	14.895
2873.502930	14.858
2894.325439	14.819
2915.298828	14.778
2936.424316	14.734
2957.702881	14.688
2979.135742	14.639
3000.723633	14.588
3022.468262	14.536
3044.370117	14.481
3066.430908	14.425
3088.651611	14.367
3111.033203	14.307
3133.577148	14.246
3156.284180	14.186
3179.156006	14.129
3202.193359	14.071
3225.397949	14.012
3248.770508	13.953
3272.312500	13.892
3296.024902	13.830
3319.909180	13.766
3343.966797	13.702
3368.198486	13.637
3392.605713	13.571
3417.189941	13.504
3441.952393	13.436
3466.894287	13.367
3492.016846	13.298
3517.321289	13.228
3542.809326	13.157
3568.481934	13.085
3594.340576	13.013
3620.386719	12.940
3646.621582	12.867
3673.046387	12.794
3699.662842	12.719
3726.472168	12.645
3753.475586	12.570
3780.675049	12.495
3808.071289	12.419
3835.666016	12.343
3863.460938	12.267
3891.457275	12.191
3919.656250	12.115
3948.059814	12.039
3976.668945	11.963
4005.485596	11.887
4034.510986	11.814
4063.746582	11.741
4093.194336	11.668
4122.855469	11.595
4152.730957	11.523
4182.823730	11.450
4213.133789	11.378
4243.664062	11.306
4274.415527	11.234
4305.389648	11.163
4336.588379	11.092
4368.013184	11.021
4399.665527	10.951
4431.547363	10.881
4463.660156	10.812
4496.005371	10.743
4528.585449	10.675
4561.401367	10.607
4594.455078	10.539
4627.748535	10.473
4661.283203	10.406
4695.060547	10.341
4729.083008	10.276
4763.352051	10.212
4797.869141	10.148
4832.636719	10.086
4867.655762	10.024
4902.928711	9.963
4938.457520	9.902
4974.243652	9.842
5010.289062	9.779
5046.595703	9.712
5083.165527	9.645
5120.000000	9.578
5157.101562	9.513
5194.472168	9.449
5232.113281	9.386
5270.027344	9.324
5308.216309	9.264
5346.681641	9.206
5385.426270	9.149
5424.451172	9.094
5463.758789	9.041
5503.351562	8.990
5543.230957	8.941
5583.399414	8.893
5623.859375	8.849
5664.611816	8.806
5705.660156	8.766
5747.005859	8.728
5788.650879	8.693
5830.597656	8.660
5872.848633	8.630
5915.405762	8.603
5958.271484	8.579
6001.447266	8.558
6044.936523	8.540
6088.740234	8.525
6132.861816	8.514
6177.303223	8.506
6222.066406	8.502
6267.154297	8.505
6312.568359	8.531
6358.312012	8.594
6404.386719	8.669
6450.795898	8.747
6497.541016	8.828
6544.625000	8.911
6592.049805	8.996
6639.818359	9.083
6687.933594	9.171
6736.396973	9.260
6785.211426	9.350
6834.379883	9.441
6883.904785	9.532
6933.788574	9.623
6984.033691	9.714
7034.642578	9.804
7085.618652	9.893
7136.963867	9.981
7188.681152	10.068
7240.773438	10.152
7293.243164	10.235
7346.092773	10.316
7399.325684	10.394
7452.944336	10.469
7506.951172	10.542
7561.350098	10.610
7616.142578	10.675
7671.332031	10.736
7726.921875	10.793
7782.914551	10.845
7839.312500	10.893
7896.119629	10.935
7953.337891	10.967
8010.971191	10.972
8069.021973	10.924
8127.493164	10.859
8186.388672	10.785
8245.710938	10.705
8305.461914	10.619
8365.647461	10.528
8426.267578	10.431
8487.328125	10.329
8548.831055	10.223
8610.779297	10.111
8673.176758	9.995
8736.026367	9.874
8799.331055	9.750
8863.094727	9.621
8927.320312	9.489
8992.010742	9.354
9057.170898	9.215
9122.802734	9.073
9188.910156	8.929
9255.497070	8.781
9322.566406	8.632
9390.121094	8.480
9458.166016	8.327
9526.704102	8.172
9595.738281	8.015
9665.273438	7.857
9735.311523	7.698
9805.857422	7.539
9876.915039	7.379
9948.487305	7.224
10020.578125	7.090
10093.191406	6.997
10166.331055	6.913
10240.000000	6.832
10314.203125	6.750
10388.944336	6.669
10464.226562	6.588
10540.054688	6.507
10616.432617	6.427
10693.363281	6.346
10770.852539	6.266
10848.902344	6.187
10927.517578	6.107
11006.703125	6.028
11086.461914	5.949
11166.798828	5.870
11247.718750	5.791
11329.223633	5.713
11411.320312	5.635
11494.011719	5.557
11577.301758	5.479
11661.195312	5.402
11745.697266	5.324
11830.811523	5.247
11916.542969	5.170
12002.894531	5.094
12089.873047	5.017
12177.480469	4.941
12265.723633	4.865
12354.606445	4.789
12444.132812	4.713
12534.308594	4.637
12625.136719	4.562
12716.624023	4.487
12808.773438	4.412
12901.591797	4.337
12995.082031	4.262
13089.250000	4.187
13184.099609	4.113
13279.636719	4.039
13375.867188	3.965
13472.793945	3.891
13570.422852	3.817
13668.759766	3.743
13767.809570	3.670
13867.577148	3.597
13968.067383	3.523
14069.285156	3.450
14171.237305	3.377
14273.927734	3.305
14377.362305	3.232
14481.546875	3.159
14586.486328	3.087
14692.185547	3.015
14798.651367	2.942
14905.888672	2.870
15013.902344	2.798
15122.700195	2.727
15232.285156	2.655
15342.664062	2.583
15453.843750	2.512
15565.829102	2.440
15678.625000	2.369
15792.239258	2.298
15906.675781	2.226
16021.942383	2.155
16138.043945	2.084
16254.986328	2.014
16372.777344	1.943
16491.421875	1.872
16610.923828	1.801
16731.294922	1.731
16852.535156	1.660
16974.656250	1.590
17097.662109	1.519
17221.558594	1.449
17346.353516	1.379
17472.052734	1.308
17598.662109	1.238
17726.189453	1.168
17854.640625	1.098
17984.021484	1.028
18114.341797	0.958
18245.605469	0.888
18377.820312	0.818
18510.994141	0.748
18645.132812	0.678
18780.242188	0.609
18916.332031	0.539
19053.408203	0.469
19191.476562	0.399
19330.546875	0.329
19470.623047	0.260
19611.714844	0.190
19753.830078	0.121
19896.974609	0.056
