20.000000	-4.100
20.144928	-4.100
20.290907	-4.100
20.437943	-4.100
20.586044	-4.100
20.735220	-4.100
20.885475	-4.100
21.036821	-4.100
21.189262	-4.100
21.342808	-4.100
21.497467	-4.100
21.653246	-4.100
21.810154	-4.100
21.968201	-4.100
22.127390	-4.100
22.287735	-4.100
22.449242	-4.100
22.611917	-4.100
22.775772	-4.100
22.940815	-4.100
23.107054	-4.100
23.274498	-4.100
23.443153	-4.100
23.613033	-4.100
23.784142	-4.100
23.956491	-4.100
24.130091	-4.100
24.304947	-4.100
24.481071	-4.100
24.658470	-4.100
24.837156	-4.100
25.017136	-4.100
25.198421	-4.100
25.381020	-4.100
25.564941	-4.100
25.750195	-4.100
25.936790	-4.100
26.124741	-4.100
26.314051	-4.100
26.504732	-4.100
26.696796	-4.100
26.890253	-4.100
27.085112	-4.100
27.281382	-4.100
27.479073	-4.100
27.678198	-4.100
27.878765	-4.100
28.080786	-4.100
28.284271	-4.100
28.489231	-4.100
28.695675	-4.100
28.903616	-4.100
29.113064	-4.100
29.324028	-4.100
29.536524	-4.100
29.750557	-4.100
29.966141	-4.100
30.183289	-4.100
30.402010	-4.100
30.622314	-4.100
30.844217	-4.100
31.067726	-4.100
31.292856	-4.100
31.519617	-4.100
31.748020	-4.100
31.978081	-4.100
32.209808	-4.100
32.443211	-4.100
32.678310	-4.100
32.915108	-4.100
33.153625	-4.100
33.393871	-4.100
33.635857	-4.100
33.879597	-4.100
34.125103	-4.100
34.372387	-4.100
34.621464	-4.100
34.872345	-4.100
35.125042	-4.100
35.379574	-4.100
35.635948	-4.100
35.894180	-4.100
36.154285	-4.100
36.416275	-4.100
36.680161	-4.100
36.945961	-4.100
37.213688	-4.100
37.483353	-4.100
37.754974	-4.100
38.028561	-4.100
38.304131	-4.100
38.581699	-4.100
38.861279	-4.100
39.142883	-4.100
39.426529	-4.100
39.712231	-4.100
40.000000	-4.100
40.289856	-4.100
40.581814	-4.100
40.875885	-4.100
41.172089	-4.100
41.470440	-4.100
41.770950	-4.100
42.073643	-4.100
42.378525	-4.100
42.685616	-4.100
42.994934	-4.100
43.306492	-4.100
43.620308	-4.100
43.936401	-4.100
44.254780	-4.100
44.575470	-4.100
44.898483	-4.100
45.223835	-4.100
45.551544	-4.100
45.881630	-4.100
46.214108	-4.100
46.548996	-4.100
46.886307	-4.100
47.226067	-4.100
47.568283	-4.100
47.912983	-4.100
48.260181	-4.100
48.609894	-4.100
48.962143	-4.100
49.316940	-4.100
49.674313	-4.100
50.034271	-4.100
50.396843	-4.100
50.762039	-4.100
51.129883	-4.100
51.500389	-4.100
51.873581	-4.100
52.249481	-4.100
52.628101	-4.100
53.009464	-4.100
53.393593	-4.100
53.780506	-4.100
54.170223	-4.100
54.562763	-4.100
54.958145	-4.100
55.356396	-4.100
55.757530	-4.100
56.161572	-4.100
56.568542	-4.100
56.978462	-4.100
57.391350	-4.100
57.807232	-4.100
58.226128	-4.100
58.648056	-4.100
59.073048	-4.100
59.501114	-4.100
59.932281	-4.100
60.366577	-4.100
60.804020	-4.100
61.244629	-4.100
61.688435	-4.100
62.135452	-4.100
62.585712	-4.100
63.039234	-4.100
63.496040	-4.100
63.956161	-4.100
64.419617	-4.100
64.886421	-4.100
65.356621	-4.100
65.830215	-4.100
66.307251	-4.100
66.787743	-4.100
67.271713	-4.100
67.759193	-4.100
68.250206	-4.100
68.744774	-4.100
69.242928	-4.100
69.744690	-4.100
70.250084	-4.100
70.759148	-4.100
71.271896	-4.100
71.788361	-4.100
72.308571	-4.100
72.832550	-4.100
73.360321	-4.100
73.891922	-4.100
74.427376	-4.100
74.966705	-4.100
75.509949	-4.100
76.057121	-4.100
76.608261	-4.100
77.163399	-4.100
77.722557	-4.100
78.285767	-4.100
78.853058	-4.100
79.424461	-4.100
80.000000	-4.100
80.579712	-4.100
81.163628	-4.100
81.751770	-4.100
82.344177	-4.100
82.940880	-4.100
83.541901	-4.100
84.147285	-4.100
84.757050	-4.100
85.371231	-4.100
85.989868	-4.100
86.612984	-4.100
87.240616	-4.100
87.872803	-4.100
88.509560	-4.100
89.150940	-4.100
89.796967	-4.100
90.447670	-4.100
91.103088	-4.100
91.763260	-4.100
92.428215	-4.100
93.097992	-4.100
93.772614	-4.100
94.452133	-4.100
95.136566	-4.100
95.825966	-4.100
96.520363	-4.100
97.219788	-4.100
97.924286	-4.100
98.633881	-4.100
99.348625	-4.100
100.068542	-4.099
100.793686	-4.094
101.524078	-4.087
102.259766	-4.080
103.000778	-4.073
103.747162	-4.070
104.498962	-4.067
105.256203	-4.061
106.018929	-4.054
106.787186	-4.047
107.561012	-4.039
108.340446	-4.032
109.125526	-4.025
109.916290	-4.017
110.712791	-4.010
111.515060	-4.003
112.323143	-3.996
113.137085	-3.991
113.956924	-3.989
114.782700	-3.984
115.614464	-3.977
116.452255	-3.969
117.296112	-3.962
118.146095	-3.955
119.002228	-3.948
119.864563	-3.940
120.733154	-3.933
121.608040	-3.926
122.489258	-3.919
123.376869	-3.912
124.270905	-3.910
125.171425	-3.906
126.078468	-3.900
126.992081	-3.892
127.912323	-3.885
128.839233	-3.878
129.772842	-3.871
130.713242	-3.864
131.660431	-3.860
132.614502	-3.858
133.575485	-3.852
134.543427	-3.844
135.518387	-3.837
136.500412	-3.830
137.489548	-3.823
138.485855	-3.820
139.489380	-3.817
140.500168	-3.811
141.518295	-3.804
142.543793	-3.796
143.576721	-3.789
144.617142	-3.783
145.665100	-3.780
146.720642	-3.777
147.783844	-3.770
148.854752	-3.763
149.933411	-3.755
151.019897	-3.748
152.114243	-3.742
153.216522	-3.740
154.326797	-3.736
155.445114	-3.729
156.571533	-3.722
157.706116	-3.715
158.848923	-3.707
160.000000	-3.700
161.159424	-3.694
162.327255	-3.690
163.503540	-3.688
164.688354	-3.681
165.881760	-3.674
167.083801	-3.667
168.294571	-3.659
169.514099	-3.652
170.742462	-3.645
171.979736	-3.638
173.225967	-3.630
174.481232	-3.623
175.745605	-3.616
177.019119	-3.611
178.301880	-3.609
179.593933	-3.604
180.895340	-3.597
182.206177	-3.590
183.526520	-3.582
184.856430	-3.575
186.195984	-3.568
187.545227	-3.561
188.904266	-3.553
190.273132	-3.546
191.651932	-3.539
193.040726	-3.532
194.439575	-3.525
195.848572	-3.521
197.267761	-3.518
198.697250	-3.513
200.137085	-3.505
201.587372	-3.498
203.048157	-3.491
204.519531	-3.483
206.001556	-3.476
207.494324	-3.469
208.997925	-3.462
210.512405	-3.454
212.037857	-3.447
213.574371	-3.441
215.122025	-3.439
216.680893	-3.435
218.251053	-3.428
219.832581	-3.421
221.425583	-3.414
223.030121	-3.406
224.646286	-3.399
226.274170	-3.392
227.913849	-3.385
229.565399	-3.377
231.228928	-3.370
232.904510	-3.363
234.592224	-3.360
236.292191	-3.357
238.004456	-3.351
239.729126	-3.344
241.466309	-3.337
243.216080	-3.329
244.978516	-3.322
246.753738	-3.315
248.541809	-3.308
250.342850	-3.300
252.156937	-3.293
253.984161	-3.286
255.824646	-3.276
257.678467	-3.264
259.545685	-3.254
261.426483	-3.247
263.320862	-3.238
265.229004	-3.225
267.150970	-3.215
269.086853	-3.208
271.036774	-3.200
273.000824	-3.193
274.979095	-3.182
276.971710	-3.170
278.978760	-3.161
281.000336	-3.154
283.036591	-3.143
285.087585	-3.131
287.153442	-3.122
289.234283	-3.115
291.330200	-3.105
293.441284	-3.092
295.567688	-3.083
297.709503	-3.076
299.866821	-3.069
302.039795	-3.061
304.228485	-3.049
306.433044	-3.038
308.653595	-3.030
310.890228	-3.022
313.143066	-3.011
315.412231	-2.999
317.697845	-2.990
320.000000	-2.977
322.318848	-2.963
324.654510	-2.950
327.007080	-2.941
329.376709	-2.929
331.763519	-2.915
334.167603	-2.901
336.589142	-2.892
339.028198	-2.881
341.484924	-2.867
343.959473	-2.853
346.451935	-2.843
348.962463	-2.833
351.491211	-2.819
354.038239	-2.805
356.603760	-2.795
359.187866	-2.784
361.790680	-2.770
364.412354	-2.757
367.053040	-2.746
369.712860	-2.736
372.391968	-2.722
375.090454	-2.708
377.808533	-2.697
380.546265	-2.688
383.303864	-2.674
386.081451	-2.660
388.879150	-2.648
391.697144	-2.639
394.535522	-2.626
397.394501	-2.612
400.274170	-2.597
403.174744	-2.582
406.096313	-2.563
409.039062	-2.544
412.003113	-2.528
414.988647	-2.507
417.995850	-2.485
421.024811	-2.463
424.075714	-2.443
427.148743	-2.426
430.244049	-2.408
433.361786	-2.386
436.502106	-2.366
439.665161	-2.348
442.851166	-2.331
446.060242	-2.309
449.292572	-2.288
452.548340	-2.271
455.827698	-2.253
459.130798	-2.232
462.457855	-2.211
465.809021	-2.193
469.184448	-2.176
472.584381	-2.155
476.008911	-2.134
479.458252	-2.115
482.932617	-2.099
486.432159	-2.078
489.957031	-2.057
493.507477	-2.037
497.083618	-2.021
500.685699	-2.001
504.313873	-1.979
507.968323	-1.958
511.649292	-1.936
515.356934	-1.914
519.091370	-1.892
522.852966	-1.870
526.641724	-1.849
530.458008	-1.827
534.301941	-1.805
538.173706	-1.783
542.073547	-1.762
546.001648	-1.740
549.958191	-1.718
553.943420	-1.696
557.957520	-1.675
562.000671	-1.653
566.073181	-1.631
570.175171	-1.609
574.306885	-1.587
578.468567	-1.566
582.660400	-1.544
586.882568	-1.522
591.135376	-1.500
595.419006	-1.479
599.733643	-1.457
604.079590	-1.435
608.456970	-1.413
612.866089	-1.392
617.307190	-1.370
621.780457	-1.348
626.286133	-1.326
630.824463	-1.305
635.395691	-1.289
640.000000	-1.274
644.637695	-1.259
649.309021	-1.244
654.014160	-1.226
658.753418	-1.207
663.527039	-1.191
668.335205	-1.177
673.178284	-1.162
678.056396	-1.148
682.969849	-1.133
687.918945	-1.119
